log_id,session_id,timestamp,action_type,element_id,duration_sec,error_flag,decision_made
9684,985,2025-01-01 00:07:28,filter,chart_trend,1.0,0,0
9685,412,2025-01-01 00:47:56,drill_down,table_details,10.173023971008543,0,1
9686,528,2025-01-01 00:20:37,filter,KPI_costs,1.0,0,0
9687,310,2025-01-01 00:17:49,click,KPI_costs,10.802236535197437,0,1
9688,949,2025-01-01 00:06:44,filter,table_details,19.44298221852174,0,0
9689,674,2025-01-01 00:05:32,click,KPI_costs,29.616634317151735,0,0
9690,437,2025-01-01 00:33:57,click,KPI_costs,7.401317274108171,0,1
9691,704,2025-01-01 00:38:07,hover,chart_trend,10.016019593824465,0,1
9692,663,2025-01-01 00:21:17,filter,table_details,2.1307503713780394,0,0
9693,365,2025-01-01 00:03:47,drill_down,KPI_sales,3.753718657352677,0,0
9694,923,2025-01-01 00:46:20,drill_down,KPI_costs,1.0,0,0
9695,113,2025-01-01 00:48:58,click,KPI_costs,12.794170008311738,0,0
9696,176,2025-01-01 00:02:45,drill_down,table_details,9.358431912887099,0,1
9697,1173,2025-01-01 00:09:44,drill_down,chart_trend,2.3868690394150285,0,0
9698,936,2025-01-01 00:12:16,drill_down,chart_trend,5.3883858584177196,0,0
9699,382,2025-01-01 00:25:34,click,KPI_costs,10.427579961731936,1,0
9700,306,2025-01-01 00:09:57,hover,KPI_sales,8.785825232381113,0,1
9701,602,2025-01-01 00:09:52,click,table_details,3.092603115574135,0,0
9702,343,2025-01-01 00:46:14,drill_down,table_details,3.6930499846852265,0,0
9703,156,2025-01-01 00:28:19,click,KPI_costs,1.3400691312479511,0,0
9704,712,2025-01-01 00:23:33,hover,chart_trend,1.1845560725855928,0,0
9705,1079,2025-01-01 00:24:06,filter,chart_trend,4.151776864443317,0,0
9706,403,2025-01-01 00:15:24,drill_down,chart_trend,5.226171355829969,0,0
9707,614,2025-01-01 00:58:02,drill_down,chart_trend,24.07829093656459,0,0
9708,797,2025-01-01 00:10:48,click,chart_trend,5.632495598556226,0,0
9709,623,2025-01-01 00:28:07,click,table_details,1.683387070259338,0,0
9710,603,2025-01-01 00:07:26,click,chart_trend,1.4832688517095933,0,0
9711,177,2025-01-01 00:57:54,click,KPI_costs,3.3881152008070923,0,0
9712,449,2025-01-01 00:01:36,filter,KPI_sales,20.087230646585656,0,0
9713,743,2025-01-01 00:40:26,filter,KPI_sales,12.633368824016188,0,0
9714,301,2025-01-01 00:45:17,click,chart_trend,5.447065147215895,0,0
9715,707,2025-01-01 00:54:17,drill_down,table_details,24.949241523113635,0,0
9716,307,2025-01-01 00:28:23,filter,KPI_costs,1.9415061350595457,0,1
9717,751,2025-01-01 00:21:07,drill_down,KPI_costs,4.560946467861403,0,0
9718,869,2025-01-01 00:10:30,drill_down,chart_trend,1.0,0,0
9719,214,2025-01-01 00:45:55,drill_down,chart_trend,16.119859567950304,0,1
9720,483,2025-01-01 00:08:22,drill_down,chart_trend,1.374221498391837,0,0
9721,1091,2025-01-01 00:04:47,hover,KPI_costs,25.303734292731107,0,0
9722,133,2025-01-01 00:06:08,filter,table_details,5.66099074641206,0,0
9723,512,2025-01-01 00:01:04,hover,KPI_costs,40.86304123210647,0,1
9724,211,2025-01-01 00:02:41,hover,KPI_sales,6.235100472978552,0,0
9725,988,2025-01-01 00:44:04,click,KPI_sales,4.8622597857736904,0,0
9726,987,2025-01-01 00:49:34,filter,KPI_sales,5.111593751755049,0,0
9727,717,2025-01-01 00:43:38,click,KPI_sales,14.451959863867263,0,1
9728,253,2025-01-01 00:50:21,drill_down,KPI_sales,3.5998169358515275,0,0
9729,38,2025-01-01 00:30:17,drill_down,table_details,15.356467391030105,0,0
9730,1067,2025-01-01 00:11:01,drill_down,chart_trend,17.397636722261982,0,0
9731,629,2025-01-01 00:58:09,drill_down,table_details,2.7269263766222185,0,0
9732,987,2025-01-01 00:08:00,filter,table_details,20.92015554461203,0,0
9733,46,2025-01-01 00:27:36,click,KPI_costs,1.691903039419959,1,1
9734,305,2025-01-01 00:38:36,click,table_details,14.0150753647003,0,1
9735,233,2025-01-01 00:29:50,filter,KPI_sales,1.478362322307249,0,1
9736,245,2025-01-01 00:46:23,drill_down,chart_trend,10.118784011629128,0,0
9737,760,2025-01-01 00:09:26,drill_down,table_details,29.71111326499954,0,0
9738,839,2025-01-01 00:54:21,drill_down,table_details,1.0,0,0
9739,158,2025-01-01 00:06:45,drill_down,table_details,1.7486943889832416,0,1
9740,1025,2025-01-01 00:12:44,click,KPI_costs,3.48400151127738,0,1
9741,217,2025-01-01 00:59:20,click,KPI_sales,3.5718695293208147,0,0
9742,928,2025-01-01 00:56:23,filter,chart_trend,1.6085982542271786,0,1
9743,507,2025-01-01 00:32:20,click,KPI_sales,5.495350795610995,0,0
9744,761,2025-01-01 00:14:25,click,KPI_sales,12.51285045309827,0,0
9745,904,2025-01-01 00:18:37,click,KPI_costs,12.981937262878178,0,1
9746,581,2025-01-01 00:40:37,click,chart_trend,5.0219815311272455,0,1
9747,1054,2025-01-01 00:43:14,filter,KPI_costs,3.0093526493881457,0,0
9748,627,2025-01-01 00:58:02,click,table_details,2.213106071459492,0,0
9749,520,2025-01-01 00:20:35,click,KPI_sales,10.05669965249643,0,0
9750,275,2025-01-01 00:57:20,click,KPI_sales,1.0,0,1
9751,492,2025-01-01 00:12:21,filter,table_details,6.30496192415212,0,0
9752,827,2025-01-01 00:53:59,filter,KPI_sales,6.237654960522198,0,1
9753,951,2025-01-01 00:51:25,hover,KPI_costs,1.0,0,0
9754,926,2025-01-01 00:43:53,click,KPI_sales,5.09747486269674,0,0
9755,847,2025-01-01 00:48:41,click,table_details,2.2988376780354036,0,0
9756,1060,2025-01-01 00:54:38,drill_down,chart_trend,1.4573139065441865,0,0
9757,1068,2025-01-01 00:30:31,click,KPI_sales,1.0,0,1
9758,1179,2025-01-01 00:00:42,filter,KPI_costs,1.718734124258607,0,1
9759,1101,2025-01-01 00:48:47,drill_down,KPI_sales,8.282951944657642,0,0
9760,39,2025-01-01 00:24:25,click,table_details,10.455085263243207,0,1
9761,239,2025-01-01 00:25:38,click,table_details,2.0758290586377126,0,0
9762,1037,2025-01-01 00:15:10,click,chart_trend,6.821986536378468,0,0
9763,122,2025-01-01 00:10:06,click,chart_trend,3.7165811992610505,0,1
9764,144,2025-01-01 00:23:38,click,KPI_costs,6.239752501611657,0,0
9765,684,2025-01-01 00:38:05,click,KPI_sales,2.260994856136469,0,1
9766,455,2025-01-01 00:28:22,drill_down,KPI_costs,1.0,0,0
9767,368,2025-01-01 00:11:58,click,table_details,3.166275852610923,0,0
9768,759,2025-01-01 00:46:29,click,chart_trend,1.4013156006293235,0,1
9769,247,2025-01-01 00:40:51,filter,KPI_costs,10.602147876569033,0,0
9770,923,2025-01-01 00:03:33,filter,KPI_sales,10.48609536826872,0,0
9771,1069,2025-01-01 00:48:13,filter,table_details,1.0,0,0
9772,765,2025-01-01 00:57:25,filter,KPI_sales,4.043152100350063,0,1
9773,375,2025-01-01 00:02:11,drill_down,chart_trend,1.0,0,0
9774,207,2025-01-01 00:34:16,filter,chart_trend,10.037640897639328,0,0
9775,519,2025-01-01 00:29:26,filter,chart_trend,1.0,0,1
9776,242,2025-01-01 00:02:32,click,chart_trend,4.610345680593852,0,1
9777,1138,2025-01-01 00:41:18,hover,chart_trend,1.322990900267423,0,0
9778,819,2025-01-01 00:08:02,click,table_details,8.745840751547329,0,1
9779,302,2025-01-01 00:33:40,drill_down,KPI_sales,1.9259737423865984,0,0
9780,1120,2025-01-01 00:05:04,click,KPI_sales,4.176001374626595,0,0
9781,701,2025-01-01 00:38:51,drill_down,KPI_sales,1.0,1,0
9782,288,2025-01-01 00:41:59,filter,KPI_costs,36.0174845401853,0,1
9783,154,2025-01-01 00:33:36,click,KPI_costs,11.222445145241034,1,0
9784,423,2025-01-01 00:16:32,filter,chart_trend,1.4368799046887235,0,0
9785,850,2025-01-01 00:37:17,filter,table_details,4.692321712920353,0,1
9786,50,2025-01-01 00:25:51,click,table_details,5.51717357270044,0,0
9787,564,2025-01-01 00:42:39,click,KPI_sales,2.049216724194252,0,1
9788,854,2025-01-01 00:05:42,click,chart_trend,1.0,0,1
9789,883,2025-01-01 00:58:21,click,table_details,6.741881495910726,0,0
9790,662,2025-01-01 00:11:54,click,KPI_sales,14.42007627358029,0,0
9791,565,2025-01-01 00:28:29,hover,KPI_sales,6.785552187746994,0,1
9792,213,2025-01-01 00:45:27,filter,KPI_sales,7.970707849061443,0,1
9793,1090,2025-01-01 00:17:37,drill_down,KPI_sales,7.147591728377204,0,0
9794,811,2025-01-01 00:07:50,drill_down,KPI_sales,4.877060966945851,0,0
9795,850,2025-01-01 00:57:45,hover,table_details,1.2747482896757012,0,0
9796,1161,2025-01-01 00:12:20,filter,KPI_sales,1.8088596629522122,0,1
9797,881,2025-01-01 00:59:26,filter,table_details,3.177090971713708,0,0
9798,1089,2025-01-01 00:08:32,click,table_details,2.786388899883324,0,0
9799,1156,2025-01-01 00:56:33,filter,KPI_sales,5.898383256434669,0,0
9800,334,2025-01-01 00:18:58,drill_down,KPI_costs,4.369037496364757,0,1
9801,32,2025-01-01 00:54:45,click,KPI_costs,8.104255626194321,0,0
9802,868,2025-01-01 00:36:32,filter,chart_trend,14.677244753619313,0,1
9803,898,2025-01-01 00:09:18,filter,KPI_sales,1.0,0,0
9804,1166,2025-01-01 00:13:11,click,chart_trend,4.965212480965855,0,0
9805,601,2025-01-01 00:20:01,click,KPI_costs,1.943165184979275,1,1
9806,988,2025-01-01 00:29:08,filter,KPI_sales,19.28365574459504,0,0
9807,1173,2025-01-01 00:05:59,filter,KPI_costs,6.290004923445498,0,0
9808,599,2025-01-01 00:04:44,click,table_details,17.246217520184885,0,1
9809,520,2025-01-01 00:55:16,filter,table_details,8.877257108899807,0,1
9810,869,2025-01-01 00:46:52,drill_down,KPI_costs,1.1626566687433155,0,0
9811,16,2025-01-01 00:54:37,filter,chart_trend,15.007022384271767,0,0
9812,1130,2025-01-01 00:43:51,hover,KPI_sales,3.0553170431853616,1,0
9813,283,2025-01-01 00:29:17,click,chart_trend,10.886779520414018,0,1
9814,1128,2025-01-01 00:56:53,click,KPI_sales,5.681799253806447,0,1
9815,361,2025-01-01 00:46:14,click,KPI_sales,10.48055473479476,1,0
9816,1059,2025-01-01 00:23:03,filter,KPI_sales,5.998747666278253,0,1
9817,113,2025-01-01 00:25:22,click,KPI_costs,21.04323377636474,0,0
9818,308,2025-01-01 00:19:24,drill_down,KPI_costs,5.708827777499326,0,1
9819,959,2025-01-01 00:50:07,hover,chart_trend,1.0,0,0
9820,1077,2025-01-01 00:28:11,click,chart_trend,4.8152050161608315,0,1
9821,1105,2025-01-01 00:20:45,hover,chart_trend,27.402366684036473,0,1
9822,834,2025-01-01 00:23:32,filter,KPI_costs,12.469936344852382,0,0
9823,242,2025-01-01 00:22:33,click,KPI_costs,7.987486576940607,0,0
9824,31,2025-01-01 00:12:22,drill_down,table_details,1.3124111273772316,1,1
9825,704,2025-01-01 00:23:36,click,KPI_sales,1.6184741195727086,0,1
9826,869,2025-01-01 00:45:01,drill_down,KPI_sales,10.251189649738661,0,0
9827,233,2025-01-01 00:05:57,drill_down,table_details,10.494271490684207,0,0
9828,1058,2025-01-01 00:57:45,hover,chart_trend,3.7389469134460684,0,0
9829,951,2025-01-01 00:32:32,click,KPI_sales,41.64915983025976,0,0
9830,59,2025-01-01 00:43:54,click,table_details,9.40727073337222,0,1
9831,771,2025-01-01 00:00:39,hover,KPI_sales,17.991763374141204,0,0
9832,1102,2025-01-01 00:49:09,drill_down,KPI_costs,1.0,0,1
9833,718,2025-01-01 00:38:40,drill_down,KPI_costs,7.816320567404587,0,0
9834,302,2025-01-01 00:58:11,drill_down,KPI_costs,11.075411699635971,0,1
9835,803,2025-01-01 00:52:21,drill_down,chart_trend,12.770079890925787,0,0
9836,897,2025-01-01 00:47:56,filter,KPI_costs,8.927767850436192,0,0
9837,112,2025-01-01 00:44:30,drill_down,chart_trend,7.449726624279383,0,0
9838,317,2025-01-01 00:07:37,click,KPI_sales,10.967293426226384,0,1
9839,1169,2025-01-01 00:32:48,drill_down,KPI_sales,1.0,0,0
9840,668,2025-01-01 00:38:01,filter,KPI_sales,11.133240851705349,1,1
9841,690,2025-01-01 00:03:16,hover,KPI_sales,3.199061858929531,0,1
9842,18,2025-01-01 00:31:14,hover,KPI_costs,11.451358257362669,0,1
9843,1179,2025-01-01 00:28:54,click,KPI_sales,12.007507064044447,0,0
9844,778,2025-01-01 00:59:40,drill_down,KPI_costs,2.5901717257485704,0,0
9845,360,2025-01-01 00:43:03,hover,KPI_sales,10.04711690745214,0,0
9846,332,2025-01-01 00:15:37,click,KPI_sales,3.191065228637069,0,0
9847,528,2025-01-01 00:36:34,drill_down,KPI_costs,10.320964234141568,0,0
9848,12,2025-01-01 00:43:41,filter,chart_trend,1.6844319697068888,0,1
9849,1099,2025-01-01 00:58:50,click,KPI_costs,1.0,0,0
9850,212,2025-01-01 00:52:18,drill_down,chart_trend,7.09846405541918,0,0
9851,641,2025-01-01 00:00:29,drill_down,table_details,1.716204790109323,0,0
9852,283,2025-01-01 00:35:54,click,KPI_costs,18.00345838255051,0,0
9853,780,2025-01-01 00:28:21,drill_down,chart_trend,1.378580490067499,0,0
9854,1054,2025-01-01 00:06:29,click,table_details,7.47266753159886,0,1
9855,1033,2025-01-01 00:48:46,filter,chart_trend,9.55734638854076,1,0
9856,677,2025-01-01 00:40:53,click,KPI_costs,1.0,0,0
9857,705,2025-01-01 00:19:04,click,table_details,16.29187251855279,0,1
9858,426,2025-01-01 00:51:22,hover,chart_trend,10.377557221776055,0,1
9859,591,2025-01-01 00:43:51,drill_down,KPI_costs,11.740692192823069,1,1
9860,91,2025-01-01 00:05:46,drill_down,chart_trend,1.0,0,1
9861,456,2025-01-01 00:55:24,click,KPI_sales,3.472073910837025,0,1
9862,444,2025-01-01 00:47:24,filter,KPI_sales,8.224509323271077,0,0
9863,79,2025-01-01 00:01:58,click,KPI_sales,2.0797018672376306,0,1
9864,927,2025-01-01 00:08:39,drill_down,table_details,14.26885960411271,0,0
9865,103,2025-01-01 00:20:38,click,table_details,4.197860642892313,0,0
9866,623,2025-01-01 00:46:20,click,KPI_costs,12.91908803214137,0,1
9867,990,2025-01-01 00:35:27,drill_down,table_details,16.7089611598748,0,1
9868,234,2025-01-01 00:41:06,click,chart_trend,5.162442870018987,1,0
9869,644,2025-01-01 00:09:43,filter,table_details,2.061731807408711,0,0
9870,790,2025-01-01 00:45:59,click,table_details,3.838551136759171,0,1
9871,387,2025-01-01 00:28:28,click,table_details,5.53560483299976,0,0
9872,847,2025-01-01 00:21:52,click,KPI_sales,4.860064038577708,0,0
9873,38,2025-01-01 00:38:01,drill_down,KPI_costs,1.0,0,1
9874,1185,2025-01-01 00:38:28,hover,table_details,1.0,0,0
9875,1141,2025-01-01 00:33:01,filter,KPI_costs,4.874274299402124,0,0
9876,241,2025-01-01 00:49:40,filter,chart_trend,4.594007450577736,0,1
9877,1050,2025-01-01 00:45:04,filter,KPI_costs,17.66134703090408,0,0
9878,562,2025-01-01 00:17:25,click,KPI_costs,2.59138373876816,0,1
9879,806,2025-01-01 00:35:25,click,table_details,30.309664820106075,0,0
9880,298,2025-01-01 00:12:21,filter,chart_trend,28.75479288809954,0,0
9881,805,2025-01-01 00:11:11,drill_down,KPI_sales,1.67039432927013,0,0
9882,154,2025-01-01 00:51:25,click,chart_trend,1.0,0,0
9883,732,2025-01-01 00:29:31,drill_down,KPI_sales,1.7630936898575076,1,0
9884,468,2025-01-01 00:53:39,hover,KPI_sales,4.350429509971488,0,1
9885,49,2025-01-01 00:28:05,click,KPI_sales,3.663679127872387,0,0
9886,46,2025-01-01 00:34:37,click,KPI_sales,5.133373869714243,0,0
9887,780,2025-01-01 00:41:25,hover,KPI_costs,9.416927523346711,0,0
9888,82,2025-01-01 00:28:16,click,KPI_sales,5.839624303904416,0,1
9889,1068,2025-01-01 00:01:02,drill_down,KPI_costs,3.3822415558781174,0,1
9890,955,2025-01-01 00:24:13,filter,chart_trend,9.008763088529957,0,0
9891,273,2025-01-01 00:53:26,click,KPI_sales,3.254019325985731,0,1
9892,394,2025-01-01 00:02:36,click,table_details,3.4790446654059743,0,1
9893,790,2025-01-01 00:43:36,filter,KPI_sales,3.36340823312093,0,1
9894,595,2025-01-01 00:49:50,click,KPI_sales,2.8993283313476117,0,1
9895,58,2025-01-01 00:12:56,drill_down,KPI_sales,9.645346100702211,0,1
9896,565,2025-01-01 00:38:21,filter,KPI_sales,1.5387897926592595,0,1
9897,1,2025-01-01 00:50:54,click,table_details,11.910250573109773,0,0
9898,216,2025-01-01 00:54:18,click,chart_trend,20.46710183587158,0,0
9899,766,2025-01-01 00:31:43,drill_down,KPI_sales,2.5868127037074324,1,0
9900,671,2025-01-01 00:48:40,drill_down,table_details,9.741289968352168,0,1
9901,511,2025-01-01 00:57:30,drill_down,table_details,7.410309873144216,0,1
9902,915,2025-01-01 00:22:30,click,chart_trend,2.8480140765241773,1,1
9903,95,2025-01-01 00:37:26,filter,chart_trend,2.157332924125551,0,0
9904,493,2025-01-01 00:48:48,drill_down,chart_trend,23.039186122670017,1,0
9905,765,2025-01-01 00:54:02,drill_down,table_details,9.55511990354451,0,0
9906,1022,2025-01-01 00:22:18,click,KPI_costs,8.277421809751099,0,1
9907,150,2025-01-01 00:00:05,hover,KPI_costs,46.32464566139709,0,1
9908,1047,2025-01-01 00:21:19,click,table_details,3.4877028088671445,0,1
9909,756,2025-01-01 00:31:42,filter,KPI_sales,2.078201743382648,1,0
9910,399,2025-01-01 00:13:40,hover,table_details,3.201119282494339,1,1
9911,410,2025-01-01 00:22:23,drill_down,table_details,1.4920661839608858,0,0
9912,131,2025-01-01 00:33:43,drill_down,chart_trend,20.71972328412888,0,1
9913,855,2025-01-01 00:38:15,drill_down,chart_trend,9.549329572622243,0,1
9914,148,2025-01-01 00:00:03,drill_down,KPI_sales,7.429944883803284,0,1
9915,381,2025-01-01 00:42:40,click,table_details,13.142410921454152,0,0
9916,1133,2025-01-01 00:48:05,click,KPI_sales,5.802787998561635,0,0
9917,552,2025-01-01 00:42:33,filter,chart_trend,1.6933391408889265,0,1
9918,1145,2025-01-01 00:00:30,filter,table_details,1.3402737502411446,0,1
9919,295,2025-01-01 00:30:56,click,table_details,5.915671692808021,0,0
9920,1144,2025-01-01 00:27:32,drill_down,KPI_costs,13.097124236640648,0,1
9921,456,2025-01-01 00:21:38,click,chart_trend,2.004694922256065,0,0
9922,169,2025-01-01 00:11:48,drill_down,KPI_sales,9.763900250914276,0,1
9923,710,2025-01-01 00:14:45,drill_down,table_details,2.2993523251507226,1,0
9924,1167,2025-01-01 00:56:36,drill_down,chart_trend,4.53668045730224,0,0
9925,37,2025-01-01 00:20:00,click,KPI_sales,1.0,0,1
9926,231,2025-01-01 00:55:58,hover,KPI_costs,5.597238020345005,0,0
9927,254,2025-01-01 00:32:59,click,chart_trend,1.4837202611296987,0,0
9928,329,2025-01-01 00:12:27,click,KPI_sales,14.878077766054439,0,0
9929,980,2025-01-01 00:35:26,click,table_details,25.243242954742993,0,0
9930,10,2025-01-01 00:38:10,drill_down,chart_trend,1.0,0,0
9931,446,2025-01-01 00:08:20,drill_down,KPI_costs,6.105183279104431,0,1
9932,922,2025-01-01 00:03:24,click,chart_trend,9.742491853600932,0,0
9933,836,2025-01-01 00:24:43,hover,KPI_sales,1.0,0,0
9934,78,2025-01-01 00:23:26,click,KPI_sales,6.453603300674024,0,0
9935,193,2025-01-01 00:46:10,click,chart_trend,22.078630940176527,0,1
9936,401,2025-01-01 00:05:32,filter,chart_trend,5.981229901718575,0,1
9937,109,2025-01-01 00:44:10,drill_down,KPI_sales,7.761819747662492,0,0
9938,792,2025-01-01 00:02:45,click,table_details,3.1749191830906813,0,0
9939,263,2025-01-01 00:36:48,click,KPI_sales,7.639210850290485,0,0
9940,329,2025-01-01 00:00:05,filter,chart_trend,17.51439877023549,0,0
9941,363,2025-01-01 00:37:32,filter,table_details,3.195898399104036,0,1
9942,259,2025-01-01 00:08:51,click,KPI_costs,11.834683028613469,1,1
9943,85,2025-01-01 00:52:51,click,KPI_sales,6.7643993671947475,0,0
9944,308,2025-01-01 00:28:20,click,KPI_costs,2.3790492771465197,0,0
9945,262,2025-01-01 00:34:52,drill_down,table_details,3.972448120137494,0,1
9946,797,2025-01-01 00:07:36,click,KPI_costs,3.5444946924162988,0,1
9947,631,2025-01-01 00:03:46,click,KPI_costs,5.055410030340815,0,1
9948,680,2025-01-01 00:34:06,click,table_details,1.0,1,1
9949,865,2025-01-01 00:56:26,click,table_details,1.308331802576849,0,1
9950,324,2025-01-01 00:34:59,filter,KPI_sales,3.8041297930111604,0,1
9951,925,2025-01-01 00:53:37,click,KPI_costs,6.603343969762355,0,0
9952,727,2025-01-01 00:55:52,click,chart_trend,7.697552273842715,0,0
9953,978,2025-01-01 00:53:14,click,chart_trend,19.297821280353897,0,0
9954,217,2025-01-01 00:29:02,drill_down,table_details,6.73164461846278,0,1
9955,448,2025-01-01 00:07:50,filter,chart_trend,10.468458392158714,0,0
9956,319,2025-01-01 00:14:56,filter,KPI_sales,5.257941279031037,0,1
9957,994,2025-01-01 00:22:00,click,table_details,5.927997062058499,0,0
9958,37,2025-01-01 00:44:21,drill_down,table_details,7.131300524239514,0,1
9959,731,2025-01-01 00:42:39,click,KPI_costs,5.907436599820877,0,0
9960,1011,2025-01-01 00:47:13,click,table_details,2.961925714786395,0,1
9961,1058,2025-01-01 00:27:44,drill_down,chart_trend,30.28983379681864,0,0
9962,39,2025-01-01 00:25:25,filter,table_details,7.714098090134138,1,0
9963,209,2025-01-01 00:20:25,drill_down,KPI_costs,3.3988632914966024,0,0
9964,830,2025-01-01 00:41:02,drill_down,KPI_sales,12.820424470578441,0,0
9965,856,2025-01-01 00:44:21,hover,chart_trend,1.4307942872095394,0,0
9966,1176,2025-01-01 00:24:05,filter,table_details,39.16843087491888,0,0
9967,899,2025-01-01 00:42:47,click,KPI_sales,12.439602028726028,0,0
9968,601,2025-01-01 00:11:13,filter,KPI_costs,1.0,0,0
9969,760,2025-01-01 00:18:16,filter,KPI_costs,15.085275305087453,1,1
9970,1103,2025-01-01 00:39:52,click,KPI_sales,2.3933708576843915,0,0
9971,434,2025-01-01 00:51:38,click,KPI_costs,8.125056299644054,0,1
9972,842,2025-01-01 00:54:00,filter,KPI_costs,1.4439290214318947,0,1
9973,32,2025-01-01 00:47:02,click,KPI_costs,9.923838747987775,0,0
9974,1111,2025-01-01 00:43:52,click,KPI_costs,11.330160515926341,0,1
9975,393,2025-01-01 00:20:32,drill_down,table_details,15.261609221645113,0,0
9976,910,2025-01-01 00:48:47,drill_down,KPI_sales,5.352359820821062,0,0
9977,192,2025-01-01 00:14:57,click,KPI_sales,6.449814052935076,0,0
9978,270,2025-01-01 00:32:42,click,KPI_costs,1.9366165532674098,0,0
9979,738,2025-01-01 00:14:07,drill_down,KPI_costs,5.800350089808648,0,0
9980,77,2025-01-01 00:32:46,click,KPI_sales,6.07127369753318,0,0
